"model"	"n.muts"	"coes"	"sigma"	"u.mean"	"d.hat.MLE"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"R2.stick"	"sig.stick"	"lnL.stick"	"P.stick"	"s.mean"	"s.hats.1"	"s.hats.2"	"s.hats.3"	"R2.mult"	"sig.mult"	"lnL.mult"	"P.mult"	"w.mean"	"w.hats.1"	"w.hats.2"	"w.hats.3"	"R2.add"	"sig.add"	"lnL.add"	"P.add"
"mult"	3	-0.2933195603895	0.154629575263243	-1.13322690489649	0.1	-1.01911	-0.99546	-1.38511	-0.57308	0.19671	2.65667	-8.19922	-0.287340954944766	-0.22783	-0.29474	-0.33945	0.8357	0.06357	11.69303	-4.89781	-0.2261613250265	-0.18854	-0.21651	-0.27344	0.71699	0.08344	9.51797	-4.41562
"mult"	3	-0.174271493055858	0.215521388046909	-0.0544284542359125	0.480292084175731	-0.52257	0.10488	0.2544	0.05924	0.27839	-0.12163	-4.25593	-0.0520222310929909	-0.20892	-0.04518	0.09804	0.21964	0.25355	0.62607	-4.25789	-0.0384627332097611	-0.19154	-0.0204	0.09656	0.19186	0.25802	0.48617	-3.30362
"mult"	3	-0.221404751157388	0.157604433305096	-0.02461322981637	8.36666337695476	-0.02702	-0.01736	-0.02947	0.63926	0.1281	6.08799	-1.67278	-0.270145673042964	-0.27222	-0.20727	-0.33095	0.54815	0.14337	5.18727	-1.13231	-0.210242067534392	-0.2294	-0.14886	-0.25246	0.63882	0.12818	6.08312	-1.64048
"mult"	3	-0.276297859125771	0.0441946555511095	-1.04989155726154	0.1	-1.1035	-1.07272	-0.97345	-1.16727	0.16944	3.85059	-8.49349	-0.250240351406586	-0.26713	-0.26407	-0.21952	0.88517	0.039	15.60167	-1.66603	-0.20278850770485	-0.21576	-0.21156	-0.18104	0.64499	0.06858	11.08695	-5.10866
"mult"	3	-0.442940812953748	0.222403678344563	-1.35280552566423	0.1	-0.64666	-1.57488	-1.83687	-4.86602	0.42622	-3.52903	-9.88834	-0.341044269989805	0.07507	-0.53349	-0.56471	-0.71271	0.2303	1.39536	-5.44703	-0.281369304104905	-0.06308	-0.36193	-0.4191	-1.35582	0.2701	0.12013	-10.75478
"mult"	3	-0.302709036215674	0.0450437361723743	-1.1283190914723	0.1	-1.21422	-1.14093	-1.02981	-2.07991	0.22392	1.62005	-8.61037	-0.280286333847346	-0.29926	-0.28425	-0.25735	0.85308	0.04891	13.79112	-3.7524	-0.224087687514365	-0.24138	-0.22705	-0.20384	0.42919	0.0964	8.36248	-8.58784
"mult"	3	-0.341724510781933	0.0819710933137685	-1.13234830568513	0.1	-1.09034	-1.26801	-1.0387	-2.42472	0.21566	1.921	-9.54092	-0.292664090953161	-0.2869	-0.31952	-0.27158	0.71751	0.06194	11.90148	-1.65435	-0.227654374416885	-0.22041	-0.25461	-0.20795	0.22982	0.10227	7.88957	-5.07618
"mult"	3	-0.231063575355802	0.160773609939497	-0.246606112085635	0.575307503054134	-0.37827	-0.17648	-0.18506	0.80571	0.07181	10.71875	-0.94695	-0.214184563521095	-0.29805	-0.15808	-0.18642	0.628	0.09936	8.12066	-1.02117	-0.172996932795513	-0.25606	-0.12413	-0.1388	0.77196	0.07779	10.0781	-0.5173
"mult"	3	-0.198814968694933	0.0776351054664701	-0.95535376521248	0.1	-0.68124	-0.78414	-1.40068	-0.56835	0.16164	4.22743	-10.75278	-0.193549101016348	-0.12147	-0.1732	-0.28597	0.74456	0.06523	11.48657	-3.32949	-0.167925653232747	-0.1108	-0.14359	-0.24939	0.58312	0.08334	9.52739	-4.80715
"mult"	3	-0.401295880565885	0.217898301081732	-1.27086114712604	0.1	-0.65453	-1.36688	-1.79117	-0.97647	0.29534	-0.59449	-9.43459	-0.330598916428682	-0.18864	-0.30956	-0.49359	0.74155	0.1068	7.543	-2.86564	-0.255530125127616	-0.13188	-0.26033	-0.37438	0.48197	0.1512	4.76162	-4.52737
"mult"	3	-0.128198086062912	0.186841139919125	-0.0647593924736863	0.909757683331213	0.14294	-0.31796	-0.01925	0.37565	0.17461	3.61005	-5.11772	-0.0265788232386277	0.184	-0.31399	0.05026	0.14726	0.20406	2.36307	-9.37291	-0.0472858456655516	0.14439	-0.29345	0.0072	0.3432	0.17909	3.40735	-5.56366
"mult"	3	-0.461932566354517	0.0745833890978247	-1.36091256141182	0.1	-1.64397	-1.09663	-1.34213	-4.5989	0.34862	-1.92138	-8.75497	-0.423075752955282	-0.51352	-0.32502	-0.43069	0.85855	0.05541	12.79225	-4.96275	-0.299322191052194	-0.37227	-0.22862	-0.29707	-0.17786	0.1599	4.31411	-14.42202
"mult"	3	-0.287326088175178	0.117966343066655	-1.04680696349536	0.1	-0.82831	-1.0995	-1.21261	-1.69463	0.1891	2.97242	-9.72866	-0.247314754582438	-0.20443	-0.24499	-0.29253	0.62098	0.07092	10.81809	-2.64917	-0.200843370873882	-0.15906	-0.2053	-0.23817	0.27771	0.0979	8.23878	-4.56376
"mult"	3	-0.191626019368414	0.11041318718344	-1.09235597951724	0.1	-1.49736	-1.5014	-0.2783	0.24363	0.14356	5.17648	-9.89503	-0.219604283673643	-0.28421	-0.29661	-0.07799	0.94628	0.03826	15.75565	-1.65922	-0.187528237858731	-0.24763	-0.25497	-0.05998	0.89093	0.05452	12.92263	-4.08125
"mult"	3	-0.473925082024652	0.0750995234120637	-1.39000202184708	0.1	-1.47172	-1.20931	-1.48898	-3.27713	0.33561	-1.61695	-8.71105	-0.471890397310197	-0.48173	-0.41058	-0.52337	0.94543	0.03791	15.829	-1.47913	-0.313619413475837	-0.3304	-0.26545	-0.34501	0.30047	0.13572	5.62556	-9.89669
"mult"	3	-0.234903836075682	0.102623893879354	-1.16379011240378	0.1	-0.97301	-1.74041	-0.77796	-0.38689	0.20976	2.14276	-8.5926	-0.284477960755514	-0.19284	-0.43144	-0.22915	0.84238	0.07072	10.84122	-1.79497	-0.22751792025823	-0.17189	-0.3502	-0.16047	0.73047	0.09247	8.69537	-4.00806
"mult"	3	-0.385348333395086	0.0897714823950082	-1.22178356036427	0.1	-1.23133	-1.25231	-1.18172	-1.69652	0.24548	0.8849	-9.45213	-0.350076274813923	-0.3685	-0.3229	-0.35882	0.77172	0.07142	10.76141	-1.80053	-0.257680224936859	-0.26526	-0.2525	-0.25528	0.46394	0.10945	7.34681	-4.56591
"mult"	3	-0.179886277066544	0.025068007176742	-0.862132054968054	0.1	-0.91339	-0.81775	-0.85526	-0.17415	0.1054	7.64838	-8.66929	-0.172658005434155	-0.17537	-0.17069	-0.17192	0.94568	0.02267	19.94181	-3.24928	-0.150196464691047	-0.15492	-0.1464	-0.14927	0.84509	0.03828	15.75018	-6.42198
"mult"	3	-0.201614086190239	0.0290164489415474	-0.902340125599416	0.1	-0.93299	-0.92875	-0.84528	-0.36208	0.11694	6.81758	-8.2587	-0.18733241220981	-0.19983	-0.19178	-0.17039	0.94909	0.02261	19.96445	-2.77131	-0.160865589294376	-0.17015	-0.16507	-0.14737	0.82406	0.04203	15.00416	-7.33407
"mult"	3	-0.416320115420967	0.1265792119666	-1.31017270835123	0.1	-1.54453	-0.94245	-1.44354	-1.30531	0.34068	-1.73693	-9.46718	-0.389370883511904	-0.49991	-0.35964	-0.30856	0.63025	0.13644	5.58366	-3.45491	-0.280385375834492	-0.3406	-0.21531	-0.28525	0.38391	0.17612	3.54141	-4.7195
"mult"	3	-0.444057452399284	0.173521636694204	-1.19564551157945	0.1	-0.9573	-1.41929	-1.21035	-1.41055	0.34351	-1.80315	-11.02366	-0.334998886481085	-0.32327	-0.28444	-0.39729	0.41934	0.16859	3.89064	-4.36807	-0.246990023353296	-0.20753	-0.26985	-0.26358	0.10294	0.20955	2.15078	-4.89269
"mult"	3	-0.472720647801179	0.00682738132309169	-1.38733639316669	0.1	-1.38534	-1.38404	-1.39263	-3.85376	0.34058	-1.73457	-8.66256	-0.466920001778525	-0.46304	-0.46664	-0.47109	0.99779	0.00728	29.03471	-3.88368	-0.313169965219229	-0.31184	-0.3125	-0.31517	0.21459	0.137	5.55063	-23.81182
"mult"	3	-0.122743553877808	0.114999445504509	-0.660265827325855	0.1	-0.54347	-1.18954	-0.24779	-0.46252	0.12002	6.60894	-7.02702	-0.110468925172874	-0.10035	-0.19253	-0.03853	0.06573	0.09593	8.40153	-5.14515	-0.100670324848252	-0.0894	-0.17852	-0.03408	-0.01834	0.10015	8.05687	-5.73705
"mult"	3	-0.462298616219778	0.0679188231588341	-1.35607265600397	0.1	-1.41754	-1.27528	-1.37539	-1.75865	0.30812	-0.93336	-7.9001	-0.433353809687054	-0.41356	-0.43367	-0.45284	0.92103	0.05213	13.28016	-1.50361	-0.301237022213936	-0.30586	-0.28857	-0.30929	0.61993	0.11437	6.99523	-7.04716
"mult"	3	-0.0656516415765509	0.201760221563745	-0.023414410670119	2.04556467312828	-0.02828	0.00907	-0.05103	-0.02392	0.2176	1.84916	-11.40827	-0.0674662811650185	-0.11186	0.00642	-0.09696	-0.06555	0.22198	1.68976	-10.46365	-0.0533314909487192	-0.07341	0.01426	-0.10084	-0.02776	0.21801	1.83421	-12.80154
"mult"	3	-0.124313836067449	0.134984249190893	-0.620971249949385	0.175097083645187	-0.89949	0.01669	-0.98011	0.4083	0.12188	6.48608	-3.59415	-0.156033419378807	-0.20079	-0.07266	-0.19464	0.75439	0.07853	10.00317	-3.5779	-0.139155757684895	-0.18388	-0.04801	-0.18558	0.75939	0.07772	10.08536	-4.12267
"mult"	3	-0.0757956087589264	0.188373116194271	-0.163842688654446	0.280942452569559	-0.04576	-0.38676	-0.059	0.47402	0.0749	10.38164	-2.52839	-0.0622038514794651	-0.03572	-0.11042	-0.04047	0.36889	0.08204	9.65277	-1.66599	-0.0571958068038836	-0.02946	-0.10814	-0.03398	0.4139	0.07906	9.94871	-1.90146
"mult"	3	-0.415118369169068	0.188600917928852	-1.31900952993357	0.1	-1.27399	-1.02593	-1.65711	-2.55785	0.32538	-1.36944	-10.58578	-0.465752847268359	-0.45142	-0.38882	-0.55702	0.24645	0.14975	4.839	-1.23492	-0.293135571363332	-0.28322	-0.21801	-0.37818	-0.22749	0.19112	2.8873	-4.20277
"mult"	3	-0.331262309872545	0.192797676252667	-0.787059739790144	0.197001526519353	-1.10159	-1.42353	0.16394	0.13651	0.25166	0.68597	-4.35137	-0.244193556345788	-0.24263	-0.38965	-0.1003	0.55851	0.17995	3.36925	-3.1663	-0.197524868708231	-0.23799	-0.33275	-0.02184	0.56841	0.17792	3.46002	-3.3565
"mult"	3	-0.396774251793977	0.231079307326581	-1.23304482612758	0.108712788070024	-1.65374	-0.38786	-1.65753	-0.07024	0.31115	-1.01158	-2.69019	-0.333285243763222	-0.3936	-0.32836	-0.27789	0.52661	0.20693	2.2513	-5.06846	-0.249859896182499	-0.29728	-0.18648	-0.26582	0.54136	0.20368	2.37794	-3.86528
"mult"	3	-0.214983836351894	0.156298901943956	-1.13980939864358	0.1	-0.73023	-0.72827	-1.96093	0.15455	0.18973	2.94552	-7.79543	-0.250705039036995	-0.25263	-0.08565	-0.41383	0.76889	0.0992	8.13334	-3.43633	-0.209100680567204	-0.17176	-0.10604	-0.34951	0.76669	0.09967	8.09545	-3.71789
"mult"	3	-0.195108168409206	0.193965809536166	-0.707055047333101	0.1	-0.74022	-0.60861	-0.77233	-0.75574	0.28834	-0.40266	-3.87236	-0.157163602376518	-0.22004	-0.2023	-0.04915	-0.18652	0.23704	1.16481	-8.72528	-0.124289359278884	-0.14582	-0.12654	-0.10051	-0.29293	0.24744	0.82126	-5.16478
"mult"	3	-0.159829390700907	0.0577396180015057	-0.820144998286127	0.1	-0.76832	-0.70643	-0.98569	-0.18104	0.09584	8.409	-7.50331	-0.160895734184991	-0.15802	-0.13398	-0.19069	0.82599	0.03679	16.06905	-1.05448	-0.140503690855001	-0.13582	-0.11729	-0.1684	0.73263	0.0456	14.35101	-2.54823
"mult"	3	-0.132013992639259	0.11973969405517	-0.0563907992292188	1.28114127919392	0.00092	-0.18687	0.01678	-0.10982	0.15569	4.52743	-9.36204	-0.0625505471696866	0.03303	-0.29166	0.07097	-0.36094	0.17241	3.71154	-9.55682	-0.0711605752007096	0.00945	-0.25763	0.0347	-0.13276	0.15729	4.44561	-9.15125
"mult"	3	-0.216444461664651	0.145928346726578	-0.942249653809387	0.1	-1.20212	-0.76108	-0.86355	-2.4997	0.26546	0.25879	-9.3394	-0.206854561867169	-0.29699	-0.19798	-0.12559	-0.53028	0.17554	3.5677	-7.41102	-0.172584449684439	-0.23627	-0.14644	-0.13504	-0.89121	0.19514	2.72063	-6.08554
"mult"	3	-0.237415604328271	0.127332578413188	-1.02448813591283	0.1	-1.62462	-0.70597	-0.74288	-0.24309	0.16279	4.17082	-7.55132	-0.22040050536923	-0.35474	-0.10718	-0.19928	0.76244	0.07116	10.79056	-5.36118	-0.186178920623205	-0.30344	-0.10523	-0.14987	0.67629	0.08307	9.55285	-4.31251
"mult"	3	-0.464964113500901	0.106061410333496	-1.47115547609162	0.1	-1.77377	-1.37869	-1.26101	-1.11725	0.33297	-1.55384	-8.08906	-0.649580634398005	-0.66042	-0.66924	-0.61908	0.26183	0.19661	2.66095	-2.1693	-0.344088997136758	-0.40108	-0.33636	-0.29482	0.70614	0.12405	6.34521	-4.49079
"mult"	3	-0.332847629510798	0.0857441068510525	-1.30847125831786	0.1	-1.4037	-1.08176	-1.43996	-1.23952	0.28629	-0.34562	-7.80199	-0.386163616716938	-0.43132	-0.30093	-0.42624	0.90626	0.05857	12.34822	-1.84144	-0.282243013285601	-0.30875	-0.22616	-0.31182	0.67222	0.10953	7.3411	-5.08452
"mult"	3	-0.223395403602626	0.039729489129968	-0.960660738398473	0.1	-0.98221	-1.07887	-0.8209	-0.3884	0.13396	5.73002	-8.53167	-0.208615017280076	-0.21692	-0.22023	-0.1887	0.92006	0.03214	17.14855	-6.55865	-0.175920058609685	-0.18193	-0.19096	-0.15487	0.79391	0.05161	13.36044	-6.92435
"mult"	3	-0.265259749908	0.0865007345564663	-1.08717874239688	0.1	-1.23516	-1.07214	-0.95423	-0.56519	0.16613	4.00827	-7.92079	-0.271108050797497	-0.30667	-0.25329	-0.25337	0.89519	0.04299	14.82267	-0.78242	-0.214293230777147	-0.24534	-0.2043	-0.19324	0.77831	0.06252	11.82624	-3.26894
"mult"	3	-0.201154456252698	0.0422055079834536	-0.968132148844485	0.1	-0.86653	-0.91841	-1.11946	-0.17374	0.13769	5.51046	-9.95582	-0.209062753112619	-0.19542	-0.20657	-0.2252	0.91532	0.03698	16.02676	-2.41551	-0.177050551519421	-0.16245	-0.17216	-0.19654	0.82364	0.05337	13.09214	-4.52778
"mult"	3	-0.382968564506155	0.0135940848267637	-1.2937726470708	0.1	-1.29582	-1.3007	-1.28479	-1.66509	0.26149	0.37938	-7.92965	-0.391951163341746	-0.39668	-0.39077	-0.3884	0.99407	0.01233	24.8123	-3.66747	-0.280339275891771	-0.2823	-0.28087	-0.27785	0.70723	0.08667	9.21377	-17.84762
"mult"	3	-0.143778132775333	0.00145397329470143	-0.767465325902317	0.1	-0.76845	-0.76285	-0.77109	0.40088	0.06835	11.11293	-8.25858	-0.143322683228456	-0.14373	-0.14247	-0.14377	0.9999	0.00088	45.95752	-4.79052	-0.12746838934207	-0.12779	-0.12669	-0.12793	0.97532	0.01387	23.87026	-20.7221
"mult"	3	-0.402715284831356	0.0674653417081572	-1.35021385745791	0.1	-1.71269	-0.85078	-1.48718	-2.56742	0.33878	-1.6923	-8.3525	-0.394205410347029	-0.52001	-0.2565	-0.4061	0.82424	0.0752	10.34956	-2.87997	-0.288602112877074	-0.37994	-0.17273	-0.31314	0.21767	0.15865	4.377	-8.11188
"mult"	3	-0.190877560363151	0.16868038487155	-0.343493150775862	0.359302274357988	-0.18097	-0.22968	-0.61982	0.83409	0.0714	10.76414	-2.1318	-0.176868042719177	-0.13328	-0.13857	-0.25876	0.69171	0.09733	8.28581	-1.30084	-0.15229421923145	-0.10218	-0.11218	-0.24252	0.78711	0.08088	9.76686	-0.95089
"mult"	3	-0.306457589066122	0.0864786193706095	-1.19788989828174	0.1	-1.36321	-0.87849	-1.35197	-0.27441	0.20419	2.35793	-8.2648	-0.317296933289388	-0.34116	-0.2325	-0.37823	0.90585	0.0555	12.77941	-2.21906	-0.244554398726745	-0.27061	-0.17607	-0.28698	0.84867	0.07036	10.88111	-3.30439
"mult"	3	-0.414795137627516	0.198881818330847	-1.4094090658317	0.1	-1.61765	-1.39957	-1.21102	-0.45239	0.35835	-2.14145	-15.96211	-0.479591967215826	-0.54659	-0.60653	-0.28565	0.586	0.19132	2.87895	-4.16991	-0.319472323474983	-0.35254	-0.3422	-0.26368	0.64381	0.17746	3.48053	-3.35055
"mult"	3	-0.211690011702012	0.0406855208566412	-0.955862929394394	0.1	-0.96592	-1.31061	-0.59106	-0.04574	0.1287	6.05068	-10.49339	-0.196118811201479	-0.18757	-0.25903	-0.14176	0.93298	0.03258	17.04057	-3.0183	-0.168668304992711	-0.16417	-0.22739	-0.11444	0.84298	0.04987	13.63501	-4.9881
"mult"	3	-0.130650602851529	0.0461223791935481	-0.736147460222027	0.1	-1.05038	-0.44323	-0.71483	0.6188	0.06023	12.12494	-6.77569	-0.129799923584056	-0.18391	-0.07282	-0.13267	0.93957	0.02398	19.49245	-2.94525	-0.117286140442347	-0.16744	-0.06664	-0.11778	0.93918	0.02406	19.46658	-2.44075
"mult"	3	-0.384732302487828	0.0331007635686547	-1.29266501047417	0.1	-1.36185	-1.25271	-1.26343	-1.29121	0.25108	0.70439	-7.84382	-0.396013383221269	-0.41408	-0.39951	-0.37444	0.95548	0.035	16.46792	-2.19011	-0.280509563726255	-0.29619	-0.27651	-0.26883	0.77107	0.07937	9.91806	-8.43237
"mult"	3	-0.41851816548733	0.177041071583517	-1.36767535245371	0.1	-0.68214	-1.7601	-1.66079	-2.04661	0.32187	-1.28255	-7.44973	-0.396733156339834	-0.10092	-0.55231	-0.53696	0.69963	0.10106	7.98456	-0.88073	-0.29024109924966	-0.09957	-0.39569	-0.37546	0.27057	0.15749	4.43552	-6.11689
"mult"	3	-0.357023371569812	0.0502679039491341	-1.26755164339706	0.1	-1.28718	-1.28071	-1.23477	-2.03104	0.26397	0.30395	-8.34286	-0.370109284524264	-0.35525	-0.38727	-0.3678	0.95553	0.03197	17.19111	-3.05207	-0.27102317248725	-0.26888	-0.27878	-0.26541	0.56607	0.09988	8.07903	-10.10227
"mult"	3	-0.151549796620384	0.190759192104451	-0.164078089874925	0.947533835372817	-0.17984	-0.23215	-0.08024	0.50415	0.17664	3.51751	-1.92595	-0.238555120773783	-0.2354	-0.27534	-0.20493	0.20502	0.22367	1.62929	-0.67881	-0.180497983184855	-0.18625	-0.23312	-0.12213	0.45991	0.18436	3.17561	-1.11644
"mult"	3	-0.0729413496563211	0.174092217930593	-0.100577054262855	0.376106267264804	0.15984	-0.00266	-0.45891	0.53496	0.09179	8.75477	-4.51058	-0.0290361270119099	0.08037	-0.02164	-0.14583	0.51115	0.09411	8.55502	-4.55569	-0.0309169585701051	0.07074	-0.01394	-0.14955	0.52215	0.09304	8.64605	-4.41889
"mult"	3	-0.100053327821661	0.193082147394307	-0.656737506147498	0.1	-0.75841	-0.54155	-0.67025	-5.92362	0.19644	2.66779	-11.60056	-0.113461336031168	-0.12411	-0.09126	-0.12501	-3.57512	0.15968	4.32501	-8.01655	-0.103165234967492	-0.11583	-0.08263	-0.11104	-3.99184	0.1668	3.97633	-10.20457
"mult"	3	-0.447998752037529	0.218872173456475	-1.60278683953854	0.1	-2.26925	-0.61851	-1.92061	-0.24651	0.33045	-1.49309	-8.83336	-0.627365235502554	-0.7706	-0.3489	-0.76259	0.57089	0.19388	2.77247	-4.80339	-0.354923594362761	-0.4867	-0.14688	-0.43119	0.87406	0.10503	7.67619	-4.15377
"mult"	3	-0.403183960099705	0.155814036144875	-1.20749156786756	0.1	-1.45113	-0.88126	-1.29009	-2.05783	0.24905	0.76946	-9.83596	-0.343519535836873	-0.40834	-0.26349	-0.35873	0.55165	0.09536	8.44904	-1.29909	-0.251017880793061	-0.30793	-0.1774	-0.26773	0.11552	0.13394	5.73129	-4.05715
"mult"	3	-0.127636707155034	0.042889378441032	-0.649056672396779	0.1	-0.43234	-0.7382	-0.77663	0.29057	0.05902	12.28725	-6.52486	-0.109271503390302	-0.08248	-0.11889	-0.12644	0.83178	0.02874	18.04389	-1.91594	-0.0998511648634189	-0.07281	-0.10997	-0.11677	0.78897	0.03219	17.1371	-2.51717
"mult"	3	-0.382129947550129	0.0395944479387254	-1.27670387244716	0.1	-1.27523	-1.31168	-1.2432	-2.43273	0.2839	-0.27832	-8.47135	-0.372228810525552	-0.35363	-0.40553	-0.35752	0.91267	0.04528	14.4073	-2.3852	-0.273597552875067	-0.26751	-0.28965	-0.26363	0.42709	0.11598	6.88324	-8.3541
"mult"	3	-0.254736691038124	0.223645485588349	-0.161175591165538	0.677939937453477	-0.32399	-0.15784	-0.00169	0.38691	0.15272	4.6815	-3.82079	-0.159399934571083	-0.26786	-0.18043	-0.02991	0.26121	0.16765	3.93549	-2.66538	-0.129815654369963	-0.23995	-0.13956	-0.00993	0.3617	0.15583	4.52035	-3.26738
"mult"	3	-0.140590858459473	0.216679140808992	-0.98426197719546	0.1	-1.82848	-0.0392	-1.08511	0.09538	0.19618	2.67822	-5.31307	-0.183155872807204	-0.33131	0.11794	-0.33609	0.36637	0.16419	4.10242	-1.89328	-0.165995252316349	-0.28955	0.05196	-0.2604	0.44111	0.1542	4.60448	-2.98553
"mult"	3	-0.337616171443369	0.0146020862157457	-1.22506450545746	0.1	-1.27132	-1.24304	-1.16084	-1.45902	0.2321	1.33336	-8.01093	-0.342669451120629	-0.3479	-0.34838	-0.33172	0.99303	0.01235	24.79888	-2.78311	-0.256751109544726	-0.26446	-0.26114	-0.24466	0.71658	0.0788	9.97566	-13.36764
"mult"	3	-0.0698045072611421	0.151316414994653	-0.230691037859668	0.150350333711871	-0.41459	0.0034	-0.28088	0.04302	0.07077	10.835	-6.05632	-0.0438023232963894	-0.07102	-0.01443	-0.04595	0.19219	0.06502	11.51284	-3.75381	-0.0418511829802089	-0.069	-0.01166	-0.04489	0.18097	0.06547	11.45765	-4.06831
"mult"	3	-0.475075183180161	0.0738727435236797	-1.37406454602845	0.1	-1.38119	-1.28911	-1.45189	-1.42688	0.28303	-0.254	-9.33336	-0.556028313649704	-0.54616	-0.53539	-0.58653	0.26188	0.15609	4.50704	-0.91117	-0.314307489025874	-0.31145	-0.292	-0.33946	0.60176	0.11465	6.9752	-2.79827
"mult"	3	-0.28247986464994	0.242039956967346	-1.47023513116816	0.1	-0.29397	-2.49037	-1.62637	-0.30707	0.3226	-1.3008	-6.80157	-0.346569009349929	0.01727	-0.64234	-0.41464	0.62287	0.17328	3.67104	-2.81735	-0.280312273212697	-0.03013	-0.49476	-0.31605	0.51421	0.19667	2.65826	-4.13897
"mult"	3	-0.213560157734901	0.0555908483220264	-0.976397845047636	0.1	-0.98625	-0.96928	-0.97366	0.26946	0.10993	7.31214	-6.60574	-0.22731505981145	-0.23517	-0.22939	-0.21739	0.84051	0.05136	13.39927	-0.90896	-0.184857844354973	-0.19015	-0.18547	-0.17895	0.8809	0.04438	14.56736	-0.79323
"mult"	3	-0.463729037868325	0.168508684437256	-1.34728212358715	0.1	-1.3243	-1.66847	-1.04908	-1.84056	0.37927	-2.59535	-9.23485	-0.305418577823142	0.60316	-0.78876	-0.73066	-4.11533	0.50895	-4.9483	-2.79103	-0.295758753732674	-0.25159	-0.38423	-0.25146	0.18116	0.20363	2.38013	-6.37107
"mult"	3	-0.143485736788716	0.0798337939777412	-0.726779719599407	0.1	-0.4842	-0.67635	-1.01979	-2.26703	0.12708	6.15195	-15.31737	-0.124465085700049	-0.07905	-0.11425	-0.1801	-0.24682	0.07851	10.0051	-8.06445	-0.113808983296758	-0.07241	-0.10462	-0.1644	-0.54139	0.08729	9.15674	-7.87116
"mult"	3	-0.205797947838437	0.192465879721567	-0.896295345771077	0.1	-0.21089	-1.42997	-1.04802	-0.69417	0.19474	2.73725	-4.78773	-0.158592168514767	-0.08796	-0.2111	-0.17671	0.28996	0.12607	6.21574	-7.20409	-0.14014119902182	-0.06218	-0.20178	-0.15646	0.13379	0.13925	5.42051	-9.14767
"mult"	3	-0.162451005994808	0.101588137331419	-0.823528063768975	0.1	-0.13264	-1.27376	-1.06419	-0.02366	0.11312	7.08329	-6.74411	-0.132009025360911	-0.04351	-0.19232	-0.1602	0.75292	0.05557	12.769	-4.64832	-0.121036874995351	-0.03482	-0.17934	-0.14895	0.66182	0.06502	11.51357	-5.48482
"mult"	3	-0.391629532247316	0.201486094971187	-1.32782260661294	0.1	-1.59984	-1.45077	-0.93285	-5.48423	0.37736	-2.55516	-9.37539	-0.387634808267764	-0.46199	-0.45017	-0.25075	0.33078	0.12123	6.52891	-4.31022	-0.284708556264902	-0.35224	-0.32072	-0.18116	-0.93861	0.20634	2.27445	-9.48651
"mult"	3	-0.0676454027649015	0.0855682884575799	-0.213804854647822	0.258897894330079	0.23009	-0.37898	-0.49252	-0.20246	0.11946	6.64698	-6.56099	-0.0518975611218173	0.02709	-0.0772	-0.10557	0.37524	0.08611	9.26599	-4.09465	-0.0505954408239209	0.03378	-0.07873	-0.10683	0.33186	0.08904	8.99749	-4.96608
"mult"	3	-0.254720649856608	0.237103060120717	-1.06942488630457	0.1	-0.06924	-2.6697	-0.46934	0.11457	0.21342	2.00436	-5.18097	-0.156495441339679	0.10259	-0.49773	-0.07435	0.33091	0.18552	3.12503	-5.29897	-0.159539272184154	0.03655	-0.42978	-0.08539	0.411	0.17407	3.63495	-4.80766
"mult"	3	-0.298299375001807	0.0752846285467967	-1.14026126917517	0.1	-1.53019	-0.80543	-1.08516	-0.5001	0.21767	1.84663	-10.00795	-0.275458946469034	-0.37561	-0.19826	-0.25251	0.82761	0.07379	10.50074	-2.55928	-0.222522486761953	-0.30339	-0.15773	-0.20645	0.68275	0.1001	8.06096	-3.83734
"mult"	3	-0.0945090614957735	0.223719256406184	-0.460459578183405	0.228271423237061	-0.33622	-0.64087	-0.4043	0.73938	0.09797	8.23334	-1.76553	-0.16490972393327	-0.11147	-0.23203	-0.15123	0.60372	0.12081	6.55706	-1.42157	-0.144422625316949	-0.10105	-0.20281	-0.12941	0.67648	0.10915	7.36858	-1.44019
"mult"	3	-0.351218309241813	0.19609587022569	-1.14074476878758	0.1	-2.13743	-0.99538	-0.28943	0.36291	0.1864	3.08752	-4.11974	-0.271256780684272	-0.41932	-0.18474	-0.20971	0.52683	0.16064	4.27736	-1.99492	-0.20804576547794	-0.35552	-0.15796	-0.11065	0.64963	0.13823	5.47927	-2.60652
"mult"	3	-0.46261878029909	0.231293590331916	-1.55958717284439	0.1	-1.82524	-1.33629	-1.51723	-3.33813	0.45025	-3.96785	-10.28834	-0.374042925455037	-0.39638	-0.21022	-0.51553	-1.16632	0.31817	-1.19018	-1.95438	-0.384078054034565	-0.47015	-0.32343	-0.35866	-0.03207	0.21961	1.77568	-4.53296
"mult"	3	-0.39693657939788	0.0332212148350663	-1.27412857196819	0.1	-1.36933	-1.22895	-1.22411	-2.70227	0.28167	-0.21525	-8.85306	-0.372976987105214	-0.38875	-0.38607	-0.34411	0.89208	0.04809	13.92606	-4.98529	-0.272884560086879	-0.29154	-0.27107	-0.25604	0.34703	0.11829	6.72545	-11.29637
